ANO,SIGLA_UF,COD_MUN,VINCULOS_ATIVOS,VINCULOS_CLT,VINCULOS_ESTATUTARIOS,NUM_FIRMAS
2014,MG,3138351,263,105,158,96
2014,MG,3138401,11341,10152,1189,2795
2014,MG,3138500,616,398,218,304
2014,MG,3138609,2663,1962,701,969
2014,MG,3138625,3088,2653,435,375
2014,MG,3138658,408,248,160,216
2014,MG,3138674,287,154,133,150
2014,MG,3138682,332,168,164,99
2014,MG,3138708,1006,742,264,338
2014,MG,3138807,3838,3293,545,1098
2014,MG,3138906,468,216,252,263
2014,MG,3139003,9173,8352,821,2740
2014,MG,3139102,685,476,209,293
2014,MG,3139201,1215,653,562,403
2014,MG,3139250,192,53,139,102
2014,MG,3139300,1964,1225,739,507
2014,MG,3139409,20522,18295,2227,4291
2014,MG,3139508,3225,2378,847,1125
2014,MG,3139607,4030,3191,839,1117
2014,MG,3139706,1291,1016,275,373
2014,MG,3139805,3141,2918,223,758
2014,MG,3139904,1359,844,515,476
2014,MG,3140001,13928,11697,2231,2521
2014,MG,3140100,374,167,207,84
2014,MG,3140159,1520,1037,483,243
2014,MG,3140209,797,592,205,162
2014,MG,3140308,480,213,267,175
2014,MG,3140407,278,135,143,95
2014,MG,3140506,3848,3399,449,892
2014,MG,3140530,659,434,225,188
2014,MG,3140555,471,246,225,201
2014,MG,3140605,313,98,215,90
2014,MG,3140704,6569,5791,778,1187
2014,MG,3140803,5179,5163,16,747
2014,MG,3140852,1258,823,435,226
2014,MG,3140902,2234,2075,159,599
2014,MG,3141009,890,608,282,440
2014,MG,3141108,10897,9690,1207,1499
2014,MG,3141207,520,268,252,170
2014,MG,3141306,698,414,284,153
2014,MG,3141405,1977,1209,768,528
2014,MG,3141504,447,191,256,200
2014,MG,3141603,936,693,243,360
2014,MG,3141702,458,179,279,119
2014,MG,3141801,1880,1157,723,540
2014,MG,3141900,667,465,202,165
2014,MG,3142007,764,321,443,431
2014,MG,3142106,1136,714,422,366
2014,MG,3142205,2285,1786,499,602
2014,MG,3142254,228,33,195,57
2014,MG,3142304,660,446,214,201
2014,MG,3142403,990,750,240,400
2014,MG,3142502,359,145,214,86
2014,MG,3142601,2048,1769,279,455
2014,MG,3142700,991,540,451,550
2014,MG,3142809,3153,2410,743,1267
2014,MG,3142908,1422,819,603,741
2014,MG,3143005,2896,2558,338,557
2014,MG,3143104,10326,9174,1152,3186
2014,MG,3143153,280,60,220,54
2014,MG,3143203,3828,3437,391,1427
2014,MG,3143302,90797,78610,12187,17346
2014,MG,3143401,5061,4220,841,2439
2014,MG,3143450,607,372,235,148
2014,MG,3143500,1967,1331,636,470
2014,MG,3143609,483,255,228,129
2014,MG,3143708,355,110,245,119
2014,MG,3143807,621,421,200,196
2014,MG,3143906,25947,23259,2688,6451
2014,MG,3144003,2517,1634,883,769
2014,MG,3144102,3502,2955,547,1243
2014,MG,3144201,189,23,166,56
2014,MG,3144300,6953,5685,1268,1879
2014,MG,3144359,634,461,173,137
2014,MG,3144375,407,157,250,115
2014,MG,3144409,464,286,178,171
2014,MG,3144508,1373,967,406,307
2014,MG,3144607,3832,3160,672,1145
2014,MG,3144656,681,190,491,140
2014,MG,3144672,247,39,208,49
2014,MG,3144706,4505,3960,545,733
2014,MG,3144805,46369,46232,137,5292
2014,MG,3144904,419,156,263,160
2014,MG,3145000,3053,2577,476,753
2014,MG,3145059,1438,1178,260,268
2014,MG,3145109,1594,1214,380,590
2014,MG,3145208,26327,24265,2062,3531
2014,MG,3145307,1332,873,459,304
2014,MG,3145356,496,203,293,119
2014,MG,3145372,257,88,169,108
2014,MG,3145406,259,62,197,79
2014,MG,3145455,785,461,324,187
2014,MG,3145505,439,244,195,102
2014,MG,3145604,9365,8441,924,1955
2014,MG,3145703,227,84,143,76
2014,MG,3145802,439,251,188,142
2014,MG,3145851,675,425,250,134
2014,MG,3145877,418,87,331,132
2014,MG,3145901,16359,15029,1330,2029
2014,MG,3146008,6258,5627,631,2078
2014,MG,3146107,20472,15729,4743,2967
2014,MG,3146206,314,103,211,134
2014,MG,3146255,786,541,245,111
2014,MG,3146305,1502,676,826,362
2014,MG,3146404,602,305,297,258
2014,MG,3146503,2157,1744,413,477
2014,MG,3146552,516,65,451,143
2014,MG,3146602,238,60,178,65
2014,MG,3146701,743,500,243,284
2014,MG,3146750,305,53,252,106
2014,MG,3146909,3091,2605,486,789
2014,MG,3147006,21692,19493,2199,4032
2014,MG,3147105,28088,26390,1698,4989
2014,MG,3147204,4490,4000,490,1424
2014,MG,3147303,4502,4428,74,846
2014,MG,3147402,5767,5053,714,1282
2014,MG,3147501,190,39,151,42
2014,MG,3147600,3277,2868,409,699
2014,MG,3147709,1268,1055,213,354
2014,MG,3147808,258,85,173,79
2014,MG,3147907,26479,25120,1359,5821
2014,MG,3147956,235,59,176,85
2014,MG,3148004,40200,37077,3123,9425
2014,MG,3148103,20956,18387,2569,5469
2014,MG,3148202,1126,928,198,208
2014,MG,3148301,768,596,172,256
2014,MG,3148400,343,129,214,130
2014,MG,3148509,612,386,226,242
2014,MG,3148608,1114,592,522,505
2014,MG,3148707,2467,1438,1029,593
2014,MG,3148756,557,252,305,125
2014,MG,3148806,358,176,182,109
2014,MG,3148905,1112,877,235,182
2014,MG,3149002,329,223,106,74
2014,MG,3149101,1177,818,359,550
2014,MG,3149150,629,321,308,216
2014,MG,3149200,757,401,356,198
2014,MG,3149309,16786,14660,2126,2532
2014,MG,3149408,225,42,183,46
2014,MG,3149507,771,526,245,186
2014,MG,3149606,717,460,257,215
2014,MG,3149705,2225,1838,387,672
2014,MG,3149804,3944,2944,1000,896
2014,MG,3149903,4026,3393,633,1090
2014,MG,3149952,716,324,392,131
2014,MG,3150000,406,156,250,125
2014,MG,3150109,305,157,148,140
2014,MG,3150158,622,419,203,192
2014,MG,3150208,538,356,182,142
2014,MG,3150307,584,380,204,246
2014,MG,3150406,365,150,215,186
2014,MG,3150505,1453,1097,356,331
2014,MG,3150539,542,201,341,134
2014,MG,3150570,421,125,296,122
2014,MG,3150604,778,599,179,297
2014,MG,3150703,2529,2241,288,274
2014,MG,3150802,1177,676,501,356
2014,MG,3150901,460,318,142,175
2014,MG,3151008,904,704,200,391
2014,MG,3151107,2231,1776,455,483
2014,MG,3151206,12393,10631,1762,2465
2014,MG,3151305,1807,1581,226,593
2014,MG,3151404,4550,3991,559,1527
2014,MG,3151503,7345,6168,1177,2264
2014,MG,3151602,1301,774,527,388
2014,MG,3151701,1757,1437,320,683
2014,MG,3151800,50432,50093,339,9568
2014,MG,3151909,467,294,173,205
2014,MG,3152006,5758,4426,1332,1442
2014,MG,3152105,16346,15527,819,3183
2014,MG,3152131,377,92,285,53
2014,MG,3152170,856,302,554,145
2014,MG,3152204,2202,1626,576,1193
2014,MG,3152303,654,407,247,250
2014,MG,3152402,1066,518,548,277
2014,MG,3152501,49723,44795,4928,8275
2014,MG,3152600,1507,1263,244,296
2014,MG,3152709,1514,1197,317,353
2014,MG,3152808,6455,5901,554,1875
2014,MG,3152907,1319,1157,162,618
2014,MG,3153004,445,253,192,138
2014,MG,3153103,443,157,286,172
2014,MG,3153202,476,223,253,125
2014,MG,3153301,292,123,169,67
2014,MG,3153400,3183,2579,604,796
2014,MG,3153509,732,467,265,268
2014,MG,3153608,1440,1034,406,333
2014,MG,3153707,467,279,188,149
2014,MG,3153806,267,151,116,72
2014,MG,3153905,951,487,464,377
2014,MG,3154002,2332,1798,534,901
2014,MG,3154101,1051,626,425,388
2014,MG,3154150,876,737,139,174
2014,MG,3154200,1113,821,292,734
2014,MG,3154309,2586,1778,808,736
2014,MG,3154408,684,454,230,192
2014,MG,3154457,522,265,257,168
2014,MG,3154507,1045,760,285,173
2014,MG,3154606,27385,23731,3654,4374
2014,MG,3154705,827,609,218,199
2014,MG,3154804,1716,897,819,1308
2014,MG,3154903,2334,1841,493,974
2014,MG,3155009,280,87,193,102
2014,MG,3155108,389,152,237,113
2014,MG,3155207,351,119,232,107
2014,MG,3155306,491,300,191,174
2014,MG,3155405,1264,922,342,599
2014,MG,3155504,4930,4260,670,730
2014,MG,3155603,2144,1308,836,758
2014,MG,3155702,1706,1171,535,617
2014,MG,3155801,3387,2905,482,830
2014,MG,3155900,657,388,269,225
2014,MG,3156007,925,399,526,336
2014,MG,3156106,656,445,211,217
2014,MG,3156205,467,271,196,86
2014,MG,3156304,3536,3275,261,373
2014,MG,3156403,1041,849,192,186
2014,MG,3156452,474,175,299,136
2014,MG,3156502,308,95,213,147
2014,MG,3156601,657,350,307,301
2014,MG,3156700,17555,14189,3366,2616
2014,MG,3156809,1273,807,466,452
2014,MG,3156908,6244,6089,155,1829
2014,MG,3157005,5684,4323,1361,1902
2014,MG,3157104,622,477,145,180
2014,MG,3157203,6037,5324,713,1112
2014,MG,3157252,551,270,281,148
2014,MG,3157278,431,262,169,138
2014,MG,3157302,455,203,252,93
2014,MG,3157336,1001,775,226,332
2014,MG,3157377,263,71,192,106
2014,MG,3157401,451,220,231,140
2014,MG,3157500,358,87,271,66
2014,MG,3157609,440,338,102,108
2014,MG,3157658,271,28,243,106
2014,MG,3157708,4437,4062,375,604
2014,MG,3157807,25643,22994,2649,4431
2014,MG,3157906,1122,723,399,571
2014,MG,3158003,1657,1358,299,557
2014,MG,3158102,296,43,253,94
2014,MG,3158201,1078,598,480,352
2014,MG,3158300,1528,1283,245,450
2014,MG,3158409,265,164,101,145
2014,MG,3158508,481,282,199,234
2014,MG,3158607,646,399,247,117
2014,MG,3158706,234,78,156,83
2014,MG,3158805,611,381,230,165
2014,MG,3158904,683,393,290,223
2014,MG,3158953,5510,4826,684,826
2014,MG,3159001,630,372,258,271
2014,MG,3159100,328,149,179,134
2014,MG,3159209,1073,843,230,402
2014,MG,3159308,608,269,339,349
2014,MG,3159357,996,698,298,203
2014,MG,3159407,369,188,181,112
2014,MG,3159506,386,165,221,95
2014,MG,3159605,13243,12178,1065,2594
2014,MG,3159704,328,115,213,82
2014,MG,3159803,5508,4309,1199,1280
2014,MG,3159902,2396,1862,534,825
2014,MG,3160009,451,234,217,135
2014,MG,3160108,490,273,217,159
2014,MG,3160207,299,148,151,83
2014,MG,3160306,646,154,492,204
2014,MG,3160405,5962,5064,898,1492
2014,MG,3160454,297,30,267,90
2014,MG,3160504,221,36,185,52
2014,MG,3160603,357,141,216,130
2014,MG,3160702,6868,5785,1083,1898
2014,MG,3160801,491,330,161,113
2014,MG,3160900,441,290,151,286
2014,MG,3160959,523,263,260,143
2014,MG,3161007,2170,1562,608,640
2014,MG,3161056,328,82,246,77
2014,MG,3161106,3174,2127,1047,1360
2014,MG,3161205,897,617,280,250
2014,MG,3161304,974,591,383,388
2014,MG,3161403,464,298,166,136
2014,MG,3161502,2062,1781,281,320
2014,MG,3161601,306,63,243,67
2014,MG,3161650,349,106,243,77
2014,MG,3161700,1378,1036,342,276
2014,MG,3161809,2312,1895,417,426
2014,MG,3161908,3459,2357,1102,456
2014,MG,3162005,4882,4405,477,1244
2014,MG,3162104,6463,5582,881,1686
2014,MG,3162203,1412,977,435,393
2014,MG,3162252,413,254,159,150
2014,MG,3162302,303,109,194,126
2014,MG,3162401,817,432,385,408
2014,MG,3162450,360,25,335,99
2014,MG,3162500,19948,16314,3634,4226
2014,MG,3162559,853,465,388,309
2014,MG,3162575,1024,753,271,248
2014,MG,3162609,741,396,345,243
2014,MG,3162658,285,38,247,56
2014,MG,3162708,2575,1727,848,730
2014,MG,3162807,1295,804,491,380
2014,MG,3162906,6696,6267,429,1642
2014,MG,3162922,6724,5882,842,574
2014,MG,3162948,1324,1042,282,274
2014,MG,3162955,4789,3908,881,566
2014,MG,3163003,417,170,247,91
2014,MG,3163102,757,542,215,188
2014,MG,3163201,328,175,153,164
2014,MG,3163300,236,47,189,113
2014,MG,3163409,552,317,235,225
2014,MG,3163508,413,175,238,103
2014,MG,3163607,200,39,161,57
2014,MG,3163706,10875,10795,80,2795
2014,MG,3163805,508,237,271,211
2014,MG,3163904,570,417,153,208
2014,MG,3164001,1224,921,303,305
2014,MG,3164100,313,120,193,125
2014,MG,3164209,887,538,349,300
2014,MG,3164308,1128,762,366,431
2014,MG,3164407,1200,1037,163,254
2014,MG,3164431,352,71,281,93
2014,MG,3164472,509,275,234,145
2014,MG,3164506,439,122,317,138
2014,MG,3164605,3440,3200,240,280
2014,MG,3164704,18169,16983,1186,4124
2014,MG,3164803,251,40,211,40
2014,MG,3164902,357,177,180,80
2014,MG,3165008,1735,1378,357,642
2014,MG,3165107,1281,1033,248,398
2014,MG,3165206,1737,1602,135,364
2014,MG,3165305,1489,1187,302,414
2014,MG,3165404,1315,1047,268,294
2014,MG,3165503,491,181,310,126
2014,MG,3165537,6874,5801,1073,852
2014,MG,3165552,388,113,275,102
2014,MG,3165560,266,72,194,62
2014,MG,3165578,738,693,45,136
2014,MG,3165602,441,288,153,97
2014,MG,3165701,752,441,311,191
2014,MG,3165800,230,61,169,51
2014,MG,3165909,387,136,251,129
2014,MG,3166006,523,287,236,157
2014,MG,3166105,345,107,238,87
2014,MG,3166204,659,341,318,246
2014,MG,3166303,734,404,330,201
2014,MG,3166402,276,147,129,83
2014,MG,3166501,162,76,86,63
2014,MG,3166600,225,18,207,48
2014,MG,3166709,1288,997,291,191
2014,MG,3166808,2255,1780,475,670
2014,MG,3166907,1240,961,279,308
2014,MG,3166956,230,81,149,108
2014,MG,3167004,260,127,133,112
2014,MG,3167103,2117,1517,600,648
2014,MG,3167202,56124,51553,4571,10244
2014,MG,3167301,244,76,168,97
2014,MG,3167400,1266,1002,264,313
2014,MG,3167509,455,279,176,145
2014,MG,3167608,958,583,375,384
2014,MG,3167707,483,181,302,127
2014,MG,3167806,649,422,227,180
2014,MG,3167905,529,333,196,151
2014,MG,3168002,4794,4145,649,1702
2014,MG,3168051,365,151,214,70
2014,MG,3168101,2536,2140,396,194
2014,MG,3168200,273,120,153,62
2014,MG,3168309,563,301,262,134
2014,MG,3168408,1075,677,398,475
2014,MG,3168507,1226,725,501,336
2014,MG,3168606,26344,23830,2514,5751
2014,MG,3168705,18607,16938,1669,3373
2014,MG,3168804,2056,1644,412,713
2014,MG,3168903,931,671,260,381
2014,MG,3169000,3262,2773,489,877
2014,MG,3169059,289,135,154,124
2014,MG,3169109,670,547,123,196
2014,MG,3169208,1134,651,483,471
2014,MG,3169307,17742,15910,1832,3541
2014,MG,3169356,5978,4663,1315,1503
2014,MG,3169406,12209,10911,1298,2982
2014,MG,3169505,399,228,171,128
2014,MG,3169604,4543,3474,1069,1425
2014,MG,3169703,3124,2636,488,799
2014,MG,3169802,812,633,179,292
2014,MG,3169901,28779,27371,1408,5727
2014,MG,3170008,637,193,444,180
2014,MG,3170057,957,643,314,442
2014,MG,3170107,93433,80578,12855,17318
2014,MG,3170206,219454,199104,20350,38711
2014,MG,3170305,331,121,210,99
2014,MG,3170404,17031,14546,2485,4311
2014,MG,3170438,648,640,8,282
2014,MG,3170479,367,145,222,78
2014,MG,3170503,2892,2461,431,296
2014,MG,3170529,680,275,405,227
2014,MG,3170578,579,319,260,167
2014,MG,3170602,318,163,155,115
2014,MG,3170651,417,121,296,134
2014,MG,3170701,41204,37899,3305,8233
2014,MG,3170750,1189,927,262,264
2014,MG,3170800,6283,5366,917,1527
2014,MG,3170909,863,287,576,345
2014,MG,3171006,4969,4306,663,1047
2014,MG,3171030,591,518,73,174
2014,MG,3171071,753,531,222,123
2014,MG,3171105,719,501,218,171
2014,MG,3171154,288,98,190,94
2014,MG,3171204,18530,14416,4114,2336
2014,MG,3171303,21499,16241,5258,4125
2014,MG,3171402,401,111,290,116
2014,MG,3171501,652,343,309,90
2014,MG,3171600,907,437,470,264
2014,MG,3171709,1202,938,264,297
2014,MG,3171808,1152,782,370,278
2014,MG,3171907,326,58,268,118
2014,MG,3172004,11847,10719,1128,1957
2014,MG,3172103,728,490,238,226
2014,MG,3172202,264,143,121,78
2015,MG,3100104,2458,2180,278,625
2015,MG,3100203,4194,3431,763,1548
2015,MG,3100302,1787,1261,526,711
2015,MG,3100401,409,204,205,102
2015,MG,3100500,610,369,241,197
2015,MG,3100609,934,466,468,333
2015,MG,3100708,428,279,149,143
2015,MG,3100807,728,460,268,238
2015,MG,3100906,1740,1149,591,740
2015,MG,3101003,970,559,411,270
2015,MG,3101102,3130,2207,923,899
2015,MG,3101201,869,639,230,307
2015,MG,3101300,357,128,229,73
2015,MG,3101409,403,205,198,188
2015,MG,3101508,6207,5317,890,3934
2015,MG,3101607,19956,17407,2549,4089
2015,MG,3101631,830,612,218,252
2015,MG,3101706,5137,3739,1398,1560
2015,MG,3101805,904,476,428,182
2015,MG,3101904,2506,2087,419,1132
2015,MG,3102001,1509,1025,484,519
2015,MG,3102050,558,265,293,209
2015,MG,3102100,827,423,404,303
2015,MG,3102209,252,36,216,64
2015,MG,3102308,2481,2102,379,552
2015,MG,3102407,511,185,326,126
2015,MG,3102506,440,215,225,99
2015,MG,3102605,10389,9353,1036,2321
2015,MG,3102704,974,523,451,194
2015,MG,3102803,1600,1255,345,596
2015,MG,3102852,663,387,276,148
2015,MG,3102902,1596,1217,379,429
2015,MG,3103009,1324,814,510,248
2015,MG,3103108,186,35,151,78
2015,MG,3103207,449,249,200,104
2015,MG,3103306,244,62,182,68
2015,MG,3103405,3968,3043,925,1440
2015,MG,3103504,22406,21948,458,5419
2015,MG,3103603,439,152,287,142
2015,MG,3103702,479,277,202,159
2015,MG,3103751,3666,2961,705,326
2015,MG,3103801,641,374,267,94
2015,MG,3103900,1831,1520,311,565
2015,MG,3104007,29201,25379,3822,5413
2015,MG,3104106,2270,1967,303,493
2015,MG,3104205,11265,10241,1024,2768
2015,MG,3104304,1915,1468,447,1094
2015,MG,3104403,471,247,224,152
2015,MG,3104452,259,66,193,106
2015,MG,3104502,1735,1004,731,623
2015,MG,3104601,3907,3747,160,788
2015,MG,3104700,1061,642,419,445
2015,MG,3104809,545,388,157,223
2015,MG,3104908,3279,2649,630,1065
2015,MG,3105004,1374,1001,373,305
2015,MG,3105103,4111,3788,323,1140
2015,MG,3105202,343,68,275,117
2015,MG,3105301,926,777,149,247
2015,MG,3105400,4495,3456,1039,1159
2015,MG,3105509,622,347,275,193
2015,MG,3105608,27591,23970,3621,5162
2015,MG,3105707,477,228,249,172
2015,MG,3105905,3157,2364,793,899
2015,MG,3106002,1045,1038,7,278
2015,MG,3106101,662,526,136,183
2015,MG,3106200,1216511,939000,277511,159774
2015,MG,3106309,5886,4934,952,573
2015,MG,3106408,824,576,248,327
2015,MG,3106507,585,213,372,196
2015,MG,3106606,236,73,163,89
2015,MG,3106655,488,161,327,105
2015,MG,3106705,111093,98162,12931,11463
2015,MG,3106804,358,154,204,43
2015,MG,3106903,3154,2546,608,1003
2015,MG,3107000,376,162,214,146
2015,MG,3107109,7155,6071,1084,2343
2015,MG,3107208,649,325,324,252
2015,MG,3107307,7173,5819,1354,1896
2015,MG,3107406,11281,10094,1187,2841
2015,MG,3107505,1004,591,413,411
2015,MG,3107604,600,357,243,198
2015,MG,3107703,1050,773,277,323
2015,MG,3107802,1008,591,417,274
2015,MG,3107901,901,602,299,280
2015,MG,3108008,2402,1856,546,936
2015,MG,3108107,610,377,233,337
2015,MG,3108206,997,691,306,335
2015,MG,3108255,361,100,261,114
2015,MG,3108305,2786,2291,495,756
2015,MG,3108404,2446,1947,499,809
2015,MG,3108503,412,164,248,131
2015,MG,3108552,1438,1027,411,608
2015,MG,3108602,2522,1526,996,985
2015,MG,3108701,388,110,278,113
2015,MG,3108800,556,294,262,95
2015,MG,3108909,1462,1003,459,459
2015,MG,3109006,9240,7461,1779,1454
2015,MG,3109105,940,694,246,381
2015,MG,3109204,964,545,419,424
2015,MG,3109253,344,162,182,80
2015,MG,3109303,3521,2522,999,940
2015,MG,3109402,2991,2373,618,896
2015,MG,3109451,797,384,413,184
2015,MG,3109501,1690,1380,310,601
2015,MG,3109600,442,263,179,205
2015,MG,3109709,1666,1397,269,422
2015,MG,3109808,695,270,425,99
2015,MG,3109907,1933,1565,368,503
2015,MG,3110004,5225,4230,995,1682
2015,MG,3110103,437,113,324,158
2015,MG,3110202,494,281,213,107
2015,MG,3110301,2032,1638,394,649
2015,MG,3110400,277,71,206,86
2015,MG,3110509,4760,4151,609,1377
2015,MG,3110608,6743,5978,765,1459
2015,MG,3110707,1767,1405,362,596
2015,MG,3110806,475,212,263,129
2015,MG,3110905,3095,2648,447,871
2015,MG,3111002,2720,2118,602,1030
2015,MG,3111101,2936,2869,67,1158
2015,MG,3111150,268,28,240,65
2015,MG,3111200,10284,8979,1305,3133
2015,MG,3111309,1609,1075,534,389
2015,MG,3111408,2553,2128,425,366
2015,MG,3111507,2084,1470,614,744
2015,MG,3111606,3712,2774,938,1464
2015,MG,3111705,393,172,221,126
2015,MG,3111804,2055,1713,342,529
2015,MG,3111903,704,454,250,149
2015,MG,3112000,2211,1677,534,731
2015,MG,3112059,490,191,299,125
2015,MG,3112109,459,196,263,197
2015,MG,3112208,426,254,172,123
2015,MG,3112307,6319,5378,941,1549
2015,MG,3112406,1100,875,225,461
2015,MG,3112505,956,626,330,375
2015,MG,3112604,2540,2030,510,713
2015,MG,3112653,421,133,288,145
2015,MG,3112703,1866,1463,403,426
2015,MG,3112802,1871,1867,4,625
2015,MG,3112901,653,408,245,213
2015,MG,3113008,1004,354,650,216
2015,MG,3113107,325,110,215,59
2015,MG,3113206,4179,3322,857,1032
2015,MG,3113305,5226,4226,1000,1815
2015,MG,3113404,16684,14637,2047,4305
2015,MG,3113503,1494,1050,444,329
2015,MG,3113602,1065,838,227,337
2015,MG,3113701,3257,2688,569,903
2015,MG,3113800,333,95,238,91
2015,MG,3113909,2447,1953,494,555
2015,MG,3114006,2134,1855,279,473
2015,MG,3114105,2215,1824,391,632
2015,MG,3114204,4220,3573,647,1008
2015,MG,3114303,5512,4407,1105,1825
2015,MG,3114402,3300,2754,546,1399
2015,MG,3114501,3433,2862,571,887
2015,MG,3114550,1639,1570,69,655
2015,MG,3114600,572,350,222,183
2015,MG,3114709,430,228,202,130
2015,MG,3114808,455,250,205,171
2015,MG,3114907,456,244,212,75
2015,MG,3115003,489,361,128,182
2015,MG,3115102,2688,2642,46,1154
2015,MG,3115201,347,150,197,104
2015,MG,3115300,16205,15643,562,3502
2015,MG,3115359,789,452,337,194
2015,MG,3115409,315,70,245,77
2015,MG,3115458,624,322,302,140
2015,MG,3115474,279,38,241,107
2015,MG,3115508,3583,2886,697,1179
2015,MG,3115607,168,65,103,49
2015,MG,3115706,661,306,355,293
2015,MG,3115805,851,458,393,400
2015,MG,3115904,361,160,201,144
2015,MG,3116001,416,143,273,148
2015,MG,3116100,838,177,661,185
2015,MG,3116159,854,509,345,281
2015,MG,3116209,380,350,30,90
2015,MG,3116308,323,99,224,141
2015,MG,3116407,678,472,206,203
2015,MG,3116506,648,392,256,216
2015,MG,3116605,7815,7382,433,1371
2015,MG,3116704,1009,762,247,286
2015,MG,3116803,626,318,308,213
2015,MG,3116902,2270,2123,147,184
2015,MG,3117009,444,127,317,119
2015,MG,3117108,1200,858,342,483
2015,MG,3117207,243,85,158,100
2015,MG,3117306,5153,4215,938,938
2015,MG,3117405,277,267,10,89
2015,MG,3117504,5514,4800,714,618
2015,MG,3117603,1624,1347,277,269
2015,MG,3117702,2173,1751,422,601
2015,MG,3117801,2005,1641,364,684
2015,MG,3117836,287,36,251,75
2015,MG,3117876,6044,5442,602,404
2015,MG,3117900,1395,988,407,433
2015,MG,3118007,15193,12727,2466,2049
2015,MG,3118106,317,133,184,73
2015,MG,3118205,1400,1116,284,456
2015,MG,3118304,21692,19683,2009,4971
2015,MG,3118403,2123,1510,613,784
2015,MG,3118502,172,57,115,47
2015,MG,3118601,199824,185101,14723,25173
2015,MG,3118700,1246,1031,215,458
2015,MG,3118809,1460,782,678,601
2015,MG,3118908,651,426,225,302
2015,MG,3119005,526,315,211,178
2015,MG,3119104,3139,2321,818,963
2015,MG,3119203,601,233,368,321
2015,MG,3119302,5514,4738,776,1862
2015,MG,3119401,17237,15013,2224,4150
2015,MG,3119500,782,434,348,212
2015,MG,3119609,473,287,186,117
2015,MG,3119708,521,373,148,163
2015,MG,3119807,522,345,177,159
